seqname,source,feature,start,end,score,strand,frame,attribute,CRT
Bd1,phytozome9_0,gene,2340223,2341032,.,-,.,Bradi1g03520,1
Bd1,phytozome9_0,gene,2342287,2347186,.,+,.,Bradi1g03530,2
Bd1,phytozome9_0,gene,2352775,2355015,.,+,.,Bradi1g03537,1
Bd1,phytozome9_0,gene,2355353,2369668,.,-,.,Bradi1g03550,0
Bd1,phytozome9_0,gene,2373762,2378790,.,+,.,Bradi1g03560,0
Bd1,phytozome9_0,gene,2378921,2382065,.,-,.,Bradi1g03570,0
Bd1,phytozome9_0,gene,2382896,2384528,.,-,.,Bradi1g03580,1
Bd1,phytozome9_0,gene,2384854,2388277,.,-,.,Bradi1g03590,1
Bd1,phytozome9_0,gene,2391550,2393747,.,-,.,Bradi1g03600,1
Bd1,phytozome9_0,gene,2395340,2398243,.,+,.,Bradi1g03610,2
Bd1,phytozome9_0,gene,2398465,2400645,.,-,.,Bradi1g03620,2
Bd1,phytozome9_0,gene,2412899,2413761,.,+,.,Bradi1g03630,0
Bd1,phytozome9_0,gene,2452238,2455647,.,+,.,Bradi1g03640,0
Bd1,phytozome9_0,gene,2456234,2460791,.,-,.,Bradi1g03650,1
Bd1,phytozome9_0,gene,2462619,2466016,.,+,.,Bradi1g03660,1
Bd1,phytozome9_0,gene,2466241,2468076,.,+,.,Bradi1g03670,1
Bd1,phytozome9_0,gene,2474429,2477007,.,+,.,Bradi1g03680,0
Bd1,phytozome9_0,gene,2487466,2491123,.,+,.,Bradi1g03690,0
Bd1,phytozome9_0,gene,2492602,2495572,.,+,.,Bradi1g03700,1
Bd1,phytozome9_0,gene,2505000,2506728,.,-,.,Bradi1g03710,1
Bd1,phytozome9_0,gene,2511355,2515521,.,-,.,Bradi1g03720,1
Bd1,phytozome9_0,gene,2518200,2523397,.,+,.,Bradi1g03730,1
Bd1,phytozome9_0,gene,2525150,2528185,.,+,.,Bradi1g03737,0
Bd1,phytozome9_0,gene,2528831,2531073,.,-,.,Bradi1g03750,0
Bd1,phytozome9_0,gene,2531857,2532793,.,-,.,Bradi1g03760,0
Bd1,phytozome9_0,gene,2535202,2536064,.,-,.,Bradi1g03770,0
Bd1,phytozome9_0,gene,2537520,2538461,.,-,.,Bradi1g03780,1
Bd1,phytozome9_0,gene,2542710,2543502,.,+,.,Bradi1g03790,1
Bd1,phytozome9_0,gene,2546914,2554234,.,-,.,Bradi1g03800,0
Bd1,phytozome9_0,gene,2556326,2556988,.,+,.,Bradi1g03810,0
Bd1,phytozome9_0,gene,2557621,2560310,.,-,.,Bradi1g03820,0
Bd1,phytozome9_0,gene,2562811,2565789,.,+,.,Bradi1g03827,0
Bd1,phytozome9_0,gene,2567445,2568569,.,+,.,Bradi1g03840,1
Bd1,phytozome9_0,gene,2572531,2574302,.,+,.,Bradi1g03850,0
Bd1,phytozome9_0,gene,2588405,2592268,.,-,.,Bradi1g03860,0
Bd1,phytozome9_0,gene,2594644,2601584,.,-,.,Bradi1g03867,0
Bd1,phytozome9_0,gene,2601482,2604919,.,-,.,Bradi1g03880,0
Bd1,phytozome9_0,gene,2609885,2612717,.,+,.,Bradi1g03890,0
Bd1,phytozome9_0,gene,2615149,2619256,.,+,.,Bradi1g03900,0
Bd1,phytozome9_0,gene,2623802,2626523,.,-,.,Bradi1g03910,0
Bd1,phytozome9_0,gene,2626967,2632164,.,-,.,Bradi1g03920,0
Bd1,phytozome9_0,gene,2635006,2639963,.,-,.,Bradi1g03930,0
Bd1,phytozome9_0,gene,2643064,2648131,.,+,.,Bradi1g03940,0
Bd1,phytozome9_0,gene,2654523,2658454,.,+,.,Bradi1g03947,1
Bd1,phytozome9_0,gene,2669240,2675717,.,+,.,Bradi1g03960,1
Bd1,phytozome9_0,gene,2712619,2714772,.,+,.,Bradi1g03970,0
Bd1,phytozome9_0,gene,2728453,2730586,.,-,.,Bradi1g03980,1
Bd1,phytozome9_0,gene,2735417,2736590,.,+,.,Bradi1g03987,1
Bd1,phytozome9_0,gene,2736904,2746703,.,-,.,Bradi1g04000,0
Bd1,phytozome9_0,gene,2749526,2750299,.,+,.,Bradi1g04010,2
Bd1,phytozome9_0,gene,2752409,2753038,.,+,.,Bradi1g04020,0
Bd1,phytozome9_0,gene,2753428,2756328,.,-,.,Bradi1g04030,0
Bd1,phytozome9_0,gene,2758628,2759050,.,+,.,Bradi1g04040,0
Bd1,phytozome9_0,gene,2760256,2760965,.,+,.,Bradi1g04050,0
Bd1,phytozome9_0,gene,2761419,2763655,.,+,.,Bradi1g04055,0
Bd1,phytozome9_0,gene,2764441,2768575,.,+,.,Bradi1g04060,0
Bd1,phytozome9_0,gene,2768923,2771823,.,-,.,Bradi1g04070,1
Bd1,phytozome9_0,gene,2776045,2779519,.,+,.,Bradi1g04080,1
Bd1,phytozome9_0,gene,2779938,2782877,.,+,.,Bradi1g04090,0
Bd1,phytozome9_0,gene,2783797,2787056,.,+,.,Bradi1g04097,1
Bd1,phytozome9_0,gene,2788453,2789893,.,+,.,Bradi1g04110,1
Bd1,phytozome9_0,gene,2791350,2795765,.,-,.,Bradi1g04120,1
Bd1,phytozome9_0,gene,2800767,2803084,.,-,.,Bradi1g04130,1
Bd1,phytozome9_0,gene,2807882,2813488,.,+,.,Bradi1g04140,1
Bd1,phytozome9_0,gene,2816863,2818853,.,+,.,Bradi1g04150,0
Bd1,phytozome9_0,gene,2819111,2821465,.,-,.,Bradi1g04160,0
Bd1,phytozome9_0,gene,2823835,2824459,.,-,.,Bradi1g04170,0
Bd1,phytozome9_0,gene,2827167,2829790,.,-,.,Bradi1g04180,1
Bd1,phytozome9_0,gene,2832355,2832843,.,-,.,Bradi1g04190,1
Bd1,phytozome9_0,gene,2837168,2839582,.,+,.,Bradi1g04200,0
Bd1,phytozome9_0,gene,2840820,2855379,.,+,.,Bradi1g04210,3
Bd1,phytozome9_0,gene,2857451,2861000,.,-,.,Bradi1g04220,0
Bd1,phytozome9_0,gene,2862017,2867590,.,-,.,Bradi1g04226,0
Bd1,phytozome9_0,gene,2872471,2874050,.,+,.,Bradi1g04232,0
Bd1,phytozome9_0,gene,2875631,2876484,.,-,.,Bradi1g04240,0
Bd1,phytozome9_0,gene,2879050,2882369,.,+,.,Bradi1g04250,1
Bd1,phytozome9_0,gene,2882926,2883873,.,+,.,Bradi1g04260,0
Bd1,phytozome9_0,gene,2888102,2891430,.,+,.,Bradi1g04270,0
Bd1,phytozome9_0,gene,2900786,2902420,.,-,.,Bradi1g04280,1
Bd1,phytozome9_0,gene,2906819,2908237,.,-,.,Bradi1g04286,1
Bd1,phytozome9_0,gene,2918796,2924811,.,-,.,Bradi1g04292,0
Bd1,phytozome9_0,gene,2925625,2932491,.,-,.,Bradi1g04300,1
Bd1,phytozome9_0,gene,2936075,2939688,.,+,.,Bradi1g04310,1
Bd1,phytozome9_0,gene,2939879,2941401,.,-,.,Bradi1g04320,0
Bd1,phytozome9_0,gene,2942814,2950170,.,+,.,Bradi1g04330,0
Bd1,phytozome9_0,gene,2950891,2953368,.,-,.,Bradi1g04337,0
Bd1,phytozome9_0,gene,2957517,2958074,.,+,.,Bradi1g04350,0
Bd1,phytozome9_0,gene,2960973,2961848,.,+,.,Bradi1g04360,0
Bd1,phytozome9_0,gene,2965963,2966508,.,-,.,Bradi1g04370,0
Bd1,phytozome9_0,gene,2967482,2968821,.,+,.,Bradi1g04380,4
Bd1,phytozome9_0,gene,2970627,2971726,.,+,.,Bradi1g04390,1
Bd1,phytozome9_0,gene,2971953,2977621,.,-,.,Bradi1g04397,0
Bd1,phytozome9_0,gene,2989232,2989774,.,+,.,Bradi1g04410,0
Bd1,phytozome9_0,gene,2990853,2991404,.,+,.,Bradi1g04420,0
Bd1,phytozome9_0,gene,2992052,2992788,.,+,.,Bradi1g04430,1
Bd1,phytozome9_0,gene,2995211,2999367,.,+,.,Bradi1g04440,1
Bd1,phytozome9_0,gene,3000683,3001780,.,+,.,Bradi1g04450,0
Bd1,phytozome9_0,gene,3002419,3003620,.,-,.,Bradi1g04460,0
Bd1,phytozome9_0,gene,3004917,3005492,.,-,.,Bradi1g04470,1
Bd1,phytozome9_0,gene,3007102,3009224,.,-,.,Bradi1g04477,1
Bd1,phytozome9_0,gene,3010159,3010980,.,+,.,Bradi1g04490,1
Bd1,phytozome9_0,gene,3011518,3015329,.,-,.,Bradi1g04500,2
Bd1,phytozome9_0,gene,3027649,3030843,.,+,.,Bradi1g04510,1
Bd1,phytozome9_0,gene,3031361,3034506,.,-,.,Bradi1g04520,0
Bd1,phytozome9_0,gene,3034930,3039752,.,-,.,Bradi1g04527,2
Bd1,phytozome9_0,gene,3044209,3049727,.,+,.,Bradi1g04540,1
Bd1,phytozome9_0,gene,3050177,3052407,.,-,.,Bradi1g04550,0
Bd1,phytozome9_0,gene,3052865,3056827,.,+,.,Bradi1g04560,0
Bd1,phytozome9_0,gene,3057269,3061716,.,-,.,Bradi1g04570,1
Bd1,phytozome9_0,gene,3066317,3067768,.,+,.,Bradi1g04580,1
Bd1,phytozome9_0,gene,3078295,3082585,.,-,.,Bradi1g04590,2
Bd1,phytozome9_0,gene,3086694,3094294,.,+,.,Bradi1g04597,2
Bd1,phytozome9_0,gene,3098043,3099266,.,-,.,Bradi1g04610,0
Bd1,phytozome9_0,gene,3103118,3104902,.,-,.,Bradi1g04620,2
Bd1,phytozome9_0,gene,3108431,3109812,.,+,.,Bradi1g04630,2
Bd1,phytozome9_0,gene,3112631,3113751,.,+,.,Bradi1g04640,1
Bd1,phytozome9_0,gene,3116034,3117460,.,+,.,Bradi1g04650,0
Bd1,phytozome9_0,gene,3118097,3120115,.,-,.,Bradi1g04660,1
Bd1,phytozome9_0,gene,3121842,3123710,.,-,.,Bradi1g04670,0
Bd1,phytozome9_0,gene,3130340,3131877,.,+,.,Bradi1g04677,1
Bd1,phytozome9_0,gene,3143634,3145887,.,-,.,Bradi1g04690,1
Bd1,phytozome9_0,gene,3147661,3148632,.,-,.,Bradi1g04700,2
Bd1,phytozome9_0,gene,3150392,3152843,.,+,.,Bradi1g04710,1
Bd1,phytozome9_0,gene,3153874,3157143,.,-,.,Bradi1g04720,0
Bd1,phytozome9_0,gene,3163156,3166344,.,-,.,Bradi1g04730,2
Bd1,phytozome9_0,gene,3166861,3169674,.,-,.,Bradi1g04740,1
Bd1,phytozome9_0,gene,3170544,3170901,.,-,.,Bradi1g04750,0
Bd1,phytozome9_0,gene,3174603,3176494,.,-,.,Bradi1g04760,1
Bd1,phytozome9_0,gene,3177482,3178367,.,+,.,Bradi1g04770,0
Bd1,phytozome9_0,gene,3184173,3185578,.,-,.,Bradi1g04780,2
Bd1,phytozome9_0,gene,3185972,3188997,.,-,.,Bradi1g04790,2
Bd1,phytozome9_0,gene,3190006,3195155,.,+,.,Bradi1g04800,2
Bd1,phytozome9_0,gene,3195286,3197738,.,-,.,Bradi1g04810,1
Bd1,phytozome9_0,gene,3197897,3200701,.,-,.,Bradi1g04820,0
Bd1,phytozome9_0,gene,3203642,3212087,.,+,.,Bradi1g04830,0
Bd1,phytozome9_0,gene,3213676,3216477,.,+,.,Bradi1g04840,0
Bd1,phytozome9_0,gene,3216937,3223264,.,-,.,Bradi1g04850,1
Bd1,phytozome9_0,gene,3226311,3231722,.,+,.,Bradi1g04860,1
Bd1,phytozome9_0,gene,3232026,3238948,.,-,.,Bradi1g04870,2
Bd1,phytozome9_0,gene,3242446,3244445,.,+,.,Bradi1g04880,1
Bd1,phytozome9_0,gene,3245694,3247153,.,+,.,Bradi1g04890,1
Bd1,phytozome9_0,gene,3247281,3252808,.,-,.,Bradi1g04900,1
Bd1,phytozome9_0,gene,3260690,3261602,.,-,.,Bradi1g04907,0
Bd1,phytozome9_0,gene,3262172,3267218,.,-,.,Bradi1g04917,0
Bd1,phytozome9_0,gene,3268869,3271023,.,-,.,Bradi1g04930,1
Bd1,phytozome9_0,gene,3274858,3278133,.,-,.,Bradi1g04940,0
Bd1,phytozome9_0,gene,3278349,3280725,.,+,.,Bradi1g04950,1
Bd1,phytozome9_0,gene,3288578,3292710,.,+,.,Bradi1g04957,0
Bd1,phytozome9_0,gene,3303828,3304399,.,+,.,Bradi1g04970,1
Bd1,phytozome9_0,gene,3307279,3321696,.,+,.,Bradi1g04980,0
Bd1,phytozome9_0,gene,3322921,3326148,.,+,.,Bradi1g04990,0
Bd1,phytozome9_0,gene,3326705,3328933,.,+,.,Bradi1g05000,1
Bd1,phytozome9_0,gene,3330519,3331871,.,-,.,Bradi1g05010,1
Bd1,phytozome9_0,gene,3333896,3334336,.,+,.,Bradi1g05020,1
Bd1,phytozome9_0,gene,3336960,3341226,.,-,.,Bradi1g05030,0
Bd1,phytozome9_0,gene,3342874,3346730,.,+,.,Bradi1g05037,1
Bd1,phytozome9_0,gene,3346834,3354756,.,-,.,Bradi1g05050,0
Bd1,phytozome9_0,gene,3363204,3374760,.,+,.,Bradi1g05060,0
Bd1,phytozome9_0,gene,3376464,3380776,.,+,.,Bradi1g05070,0
Bd1,phytozome9_0,gene,3381492,3382383,.,-,.,Bradi1g05080,0
Bd1,phytozome9_0,gene,3383983,3386132,.,-,.,Bradi1g05090,3
Bd1,phytozome9_0,gene,3388262,3393576,.,-,.,Bradi1g05100,0
Bd1,phytozome9_0,gene,3396075,3404659,.,-,.,Bradi1g05110,1
Bd1,phytozome9_0,gene,3406500,3409933,.,+,.,Bradi1g05116,0
Bd1,phytozome9_0,gene,3410815,3419276,.,-,.,Bradi1g05122,1
Bd1,phytozome9_0,gene,3424672,3432510,.,+,.,Bradi1g05130,1
Bd1,phytozome9_0,gene,3433329,3434058,.,+,.,Bradi1g05140,1
Bd1,phytozome9_0,gene,3435837,3438091,.,+,.,Bradi1g05150,1
Bd1,phytozome9_0,gene,3438979,3441673,.,+,.,Bradi1g05156,0
Bd1,phytozome9_0,gene,3447802,3456411,.,+,.,Bradi1g05162,0
Bd1,phytozome9_0,gene,3456950,3465149,.,-,.,Bradi1g05170,2
Bd1,phytozome9_0,gene,3469409,3471808,.,-,.,Bradi1g05180,1
Bd1,phytozome9_0,gene,3479778,3483569,.,-,.,Bradi1g05190,2
Bd1,phytozome9_0,gene,3487688,3488824,.,-,.,Bradi1g05200,0
Bd1,phytozome9_0,gene,3515908,3519741,.,-,.,Bradi1g05210,1
Bd1,phytozome9_0,gene,3520612,3522060,.,+,.,Bradi1g05217,1
Bd1,phytozome9_0,gene,3522177,3526423,.,-,.,Bradi1g05230,1
Bd1,phytozome9_0,gene,3545523,3550971,.,-,.,Bradi1g05240,0
Bd1,phytozome9_0,gene,3561073,3567417,.,-,.,Bradi1g05247,0
Bd1,phytozome9_0,gene,3569865,3570706,.,-,.,Bradi1g05260,0
Bd1,phytozome9_0,gene,3574497,3574793,.,+,.,Bradi1g05270,0
Bd1,phytozome9_0,gene,3577528,3579588,.,-,.,Bradi1g05280,0
Bd1,phytozome9_0,gene,3584646,3584918,.,+,.,Bradi1g05290,0
Bd1,phytozome9_0,gene,3587639,3588663,.,-,.,Bradi1g05295,0
Bd1,phytozome9_0,gene,3593220,3596138,.,+,.,Bradi1g05300,0
Bd1,phytozome9_0,gene,3596423,3598889,.,-,.,Bradi1g05310,0
Bd1,phytozome9_0,gene,3600491,3604940,.,-,.,Bradi1g05320,1
Bd1,phytozome9_0,gene,3608910,3613249,.,+,.,Bradi1g05325,1
Bd1,phytozome9_0,gene,3622303,3623676,.,-,.,Bradi1g05330,0
Bd1,phytozome9_0,gene,3629774,3632396,.,+,.,Bradi1g05340,1
Bd1,phytozome9_0,gene,3634382,3636079,.,-,.,Bradi1g05350,1
Bd1,phytozome9_0,gene,3638915,3641678,.,-,.,Bradi1g05360,1
Bd1,phytozome9_0,gene,3643103,3644037,.,+,.,Bradi1g05370,1
Bd1,phytozome9_0,gene,3644556,3650399,.,-,.,Bradi1g05380,1
Bd1,phytozome9_0,gene,3655235,3660189,.,-,.,Bradi1g05390,0
Bd1,phytozome9_0,gene,3661997,3663055,.,+,.,Bradi1g05397,0
Bd1,phytozome9_0,gene,3675893,3677114,.,+,.,Bradi1g05410,0
Bd1,phytozome9_0,gene,3678076,3681161,.,-,.,Bradi1g05420,0
Bd1,phytozome9_0,gene,3683330,3687345,.,-,.,Bradi1g05430,1
Bd1,phytozome9_0,gene,3697812,3698978,.,-,.,Bradi1g05440,1
Bd1,phytozome9_0,gene,3700178,3702036,.,+,.,Bradi1g05450,3
Bd1,phytozome9_0,gene,3708826,3710727,.,+,.,Bradi1g05460,0
Bd1,phytozome9_0,gene,3713092,3717588,.,+,.,Bradi1g05467,0
Bd1,phytozome9_0,gene,3718882,3723615,.,+,.,Bradi1g05480,0
Bd1,phytozome9_0,gene,3724165,3731258,.,-,.,Bradi1g05490,2
Bd1,phytozome9_0,gene,3741876,3743657,.,-,.,Bradi1g05500,3
Bd1,phytozome9_0,gene,3752460,3755137,.,+,.,Bradi1g05510,1
Bd1,phytozome9_0,gene,3755825,3759822,.,+,.,Bradi1g05520,0
Bd1,phytozome9_0,gene,3760527,3761036,.,+,.,Bradi1g05530,1
Bd1,phytozome9_0,gene,3774138,3776158,.,-,.,Bradi1g05540,1
Bd1,phytozome9_0,gene,3777047,3779557,.,-,.,Bradi1g05550,1
Bd1,phytozome9_0,gene,3780179,3783346,.,+,.,Bradi1g05560,1
Bd1,phytozome9_0,gene,3783604,3784512,.,+,.,Bradi1g05570,1
Bd1,phytozome9_0,gene,3784716,3788331,.,-,.,Bradi1g05580,1
Bd1,phytozome9_0,gene,3789038,3792108,.,-,.,Bradi1g05590,0
Bd1,phytozome9_0,gene,3797110,3798655,.,+,.,Bradi1g05600,0
Bd1,phytozome9_0,gene,3801983,3804018,.,-,.,Bradi1g05610,1
Bd1,phytozome9_0,gene,3808723,3811281,.,+,.,Bradi1g05620,1
Bd1,phytozome9_0,gene,3811545,3815814,.,+,.,Bradi1g05630,0
Bd1,phytozome9_0,gene,3816200,3817726,.,+,.,Bradi1g05640,0
Bd1,phytozome9_0,gene,3827945,3831163,.,-,.,Bradi1g05650,0
Bd1,phytozome9_0,gene,3833105,3844422,.,-,.,Bradi1g05660,1
Bd1,phytozome9_0,gene,3846083,3848192,.,+,.,Bradi1g05670,1
Bd1,phytozome9_0,gene,3851405,3856213,.,+,.,Bradi1g05680,0
Bd1,phytozome9_0,gene,3856262,3856891,.,-,.,Bradi1g05690,1
Bd1,phytozome9_0,gene,3857157,3857868,.,-,.,Bradi1g05700,1
Bd1,phytozome9_0,gene,3882483,3882979,.,+,.,Bradi1g05710,0
Bd1,phytozome9_0,gene,3888176,3889488,.,+,.,Bradi1g05720,1
Bd1,phytozome9_0,gene,3895433,3895609,.,+,.,Bradi1g05730,1
Bd1,phytozome9_0,gene,3896745,3897008,.,-,.,Bradi1g05735,0
Bd1,phytozome9_0,gene,3900566,3902384,.,-,.,Bradi1g05740,0
Bd1,phytozome9_0,gene,3902667,3903751,.,+,.,Bradi1g05750,0
Bd1,phytozome9_0,gene,3904991,3905482,.,-,.,Bradi1g05752,0
Bd1,phytozome9_0,gene,3905536,3905990,.,-,.,Bradi1g05754,0
Bd1,phytozome9_0,gene,3906642,3906887,.,-,.,Bradi1g05756,0
Bd1,phytozome9_0,gene,3911997,3912745,.,-,.,Bradi1g05757,0
Bd1,phytozome9_0,gene,3910500,3911040,.,-,.,Bradi1g05758,0
Bd1,phytozome9_0,gene,3916515,3916709,.,+,.,Bradi1g05759,0
Bd1,phytozome9_0,gene,3918120,3919082,.,-,.,Bradi1g05770,1
Bd1,phytozome9_0,gene,3921285,3921995,.,+,.,Bradi1g05780,1
Bd1,phytozome9_0,gene,3927301,3927582,.,+,.,Bradi1g05787,1
Bd1,phytozome9_0,gene,3928275,3929669,.,+,.,Bradi1g05800,1
Bd1,phytozome9_0,gene,3929413,3929628,.,+,.,Bradi1g05803,1
Bd1,phytozome9_0,gene,3931745,3932438,.,-,.,Bradi1g05806,0
Bd1,phytozome9_0,gene,3935541,3938390,.,+,.,Bradi1g05810,0
Bd1,phytozome9_0,gene,3948717,3949453,.,-,.,Bradi1g05817,2
Bd1,phytozome9_0,gene,3949939,3950722,.,-,.,Bradi1g05830,2
Bd1,phytozome9_0,gene,3951302,3952268,.,+,.,Bradi1g05837,0
Bd1,phytozome9_0,gene,3954019,3954871,.,+,.,Bradi1g05850,1
Bd1,phytozome9_0,gene,3955614,3957068,.,-,.,Bradi1g05860,0
Bd1,phytozome9_0,gene,3959322,3961048,.,+,.,Bradi1g05870,0
Bd1,phytozome9_0,gene,3964190,3965757,.,+,.,Bradi1g05880,1
Bd1,phytozome9_0,gene,3969168,3971803,.,+,.,Bradi1g05890,0
Bd1,phytozome9_0,gene,3977046,3977791,.,-,.,Bradi1g05900,1
Bd1,phytozome9_0,gene,3978131,3980016,.,-,.,Bradi1g05910,1
Bd1,phytozome9_0,gene,3991791,3996050,.,-,.,Bradi1g05920,1
Bd1,phytozome9_0,gene,4003404,4009324,.,-,.,Bradi1g05930,2
Bd1,phytozome9_0,gene,4012499,4013768,.,+,.,Bradi1g05940,0
Bd1,phytozome9_0,gene,4014692,4021138,.,-,.,Bradi1g05950,3
Bd1,phytozome9_0,gene,4024034,4025994,.,-,.,Bradi1g05960,1
Bd1,phytozome9_0,gene,4028943,4033418,.,+,.,Bradi1g05970,2
Bd1,phytozome9_0,gene,4034353,4034973,.,-,.,Bradi1g05980,1
Bd1,phytozome9_0,gene,4047883,4048361,.,+,.,Bradi1g05990,1
Bd1,phytozome9_0,gene,4050647,4051426,.,-,.,Bradi1g06000,1
Bd1,phytozome9_0,gene,4054519,4055159,.,-,.,Bradi1g06010,1
Bd1,phytozome9_0,gene,4057266,4057875,.,-,.,Bradi1g06020,0
Bd1,phytozome9_0,gene,4060195,4064712,.,-,.,Bradi1g06030,1
Bd1,phytozome9_0,gene,4067650,4070542,.,+,.,Bradi1g06040,1
Bd1,phytozome9_0,gene,4071018,4073450,.,-,.,Bradi1g06050,0
Bd1,phytozome9_0,gene,4075405,4079601,.,+,.,Bradi1g06060,2
Bd1,phytozome9_0,gene,4080078,4084383,.,-,.,Bradi1g06070,2
Bd1,phytozome9_0,gene,4085507,4092303,.,-,.,Bradi1g06080,0
Bd1,phytozome9_0,gene,4094134,4099339,.,+,.,Bradi1g06090,0
Bd1,phytozome9_0,gene,4098356,4102191,.,-,.,Bradi1g06100,0
Bd1,phytozome9_0,gene,4106565,4110335,.,+,.,Bradi1g06110,2
Bd1,phytozome9_0,gene,4110377,4111355,.,-,.,Bradi1g06120,0
Bd1,phytozome9_0,gene,4119640,4120246,.,+,.,Bradi1g06130,0
Bd1,phytozome9_0,gene,4122936,4123567,.,+,.,Bradi1g06140,1
Bd1,phytozome9_0,gene,4123978,4124487,.,-,.,Bradi1g06150,0
Bd1,phytozome9_0,gene,4124906,4132513,.,-,.,Bradi1g06160,0
Bd1,phytozome9_0,gene,4132974,4134071,.,-,.,Bradi1g06170,0
Bd1,phytozome9_0,gene,4134258,4141843,.,-,.,Bradi1g06177,0
Bd1,phytozome9_0,gene,4143979,4144927,.,-,.,Bradi1g06190,1
Bd1,phytozome9_0,gene,4147825,4154917,.,+,.,Bradi1g06200,0
Bd1,phytozome9_0,gene,4155157,4155871,.,+,.,Bradi1g06210,1
Bd1,phytozome9_0,gene,4167040,4169146,.,-,.,Bradi1g06220,1
Bd1,phytozome9_0,gene,4172753,4181475,.,-,.,Bradi1g06230,0
Bd1,phytozome9_0,gene,4186236,4189234,.,-,.,Bradi1g06240,1
Bd1,phytozome9_0,gene,4191881,4195201,.,+,.,Bradi1g06250,1
Bd1,phytozome9_0,gene,4201826,4202388,.,-,.,Bradi1g06260,0
Bd1,phytozome9_0,gene,4206012,4209237,.,+,.,Bradi1g06270,1
Bd1,phytozome9_0,gene,4212449,4215399,.,-,.,Bradi1g06280,2
Bd1,phytozome9_0,gene,4220418,4224204,.,+,.,Bradi1g06290,2
Bd1,phytozome9_0,gene,4224981,4228341,.,-,.,Bradi1g06300,0
Bd1,phytozome9_0,gene,4229752,4235676,.,-,.,Bradi1g06310,0
Bd1,phytozome9_0,gene,4237787,4240560,.,-,.,Bradi1g06320,0
Bd1,phytozome9_0,gene,4242911,4243525,.,-,.,Bradi1g06330,0
Bd1,phytozome9_0,gene,4251099,4253896,.,-,.,Bradi1g06340,0
Bd1,phytozome9_0,gene,4260252,4264431,.,+,.,Bradi1g06350,0
Bd1,phytozome9_0,gene,4264645,4267237,.,+,.,Bradi1g06360,1
Bd1,phytozome9_0,gene,4266212,4268893,.,-,.,Bradi1g06366,3
Bd1,phytozome9_0,gene,4269901,4271270,.,-,.,Bradi1g06372,3
Bd1,phytozome9_0,gene,4275472,4288834,.,-,.,Bradi1g06380,1
Bd1,phytozome9_0,gene,4290906,4299356,.,-,.,Bradi1g06387,0
Bd1,phytozome9_0,gene,4303721,4304935,.,+,.,Bradi1g06400,1
Bd1,phytozome9_0,gene,4308103,4312994,.,+,.,Bradi1g06410,0
Bd1,phytozome9_0,gene,4317767,4318716,.,+,.,Bradi1g06420,1
Bd1,phytozome9_0,gene,4329488,4332731,.,-,.,Bradi1g06430,2
Bd1,phytozome9_0,gene,4333320,4336688,.,-,.,Bradi1g06440,2
Bd1,phytozome9_0,gene,4339468,4340669,.,+,.,Bradi1g06450,2
Bd1,phytozome9_0,gene,4343644,4344792,.,-,.,Bradi1g06460,2
Bd1,phytozome9_0,gene,4352352,4355344,.,-,.,Bradi1g06470,1
Bd1,phytozome9_0,gene,4355732,4361632,.,+,.,Bradi1g06480,0
Bd1,phytozome9_0,gene,4361915,4363165,.,+,.,Bradi1g06490,1
Bd1,phytozome9_0,gene,4378927,4380583,.,-,.,Bradi1g06500,1
Bd1,phytozome9_0,gene,4385976,4387360,.,+,.,Bradi1g06510,1
Bd1,phytozome9_0,gene,4387407,4389653,.,-,.,Bradi1g06520,0
Bd1,phytozome9_0,gene,4392020,4396827,.,+,.,Bradi1g06530,0
Bd1,phytozome9_0,gene,4397216,4400320,.,+,.,Bradi1g06540,0
Bd1,phytozome9_0,gene,4400913,4402235,.,-,.,Bradi1g06550,0
Bd1,phytozome9_0,gene,4403766,4406145,.,+,.,Bradi1g06560,1
Bd1,phytozome9_0,gene,4412255,4417313,.,+,.,Bradi1g06570,0
Bd1,phytozome9_0,gene,4416761,4423200,.,-,.,Bradi1g06580,2
Bd1,phytozome9_0,gene,4423380,4429464,.,+,.,Bradi1g06590,0
Bd1,phytozome9_0,gene,4437713,4437937,.,+,.,Bradi1g06600,0
Bd1,phytozome9_0,gene,4454972,4456548,.,+,.,Bradi1g06610,2
Bd1,phytozome9_0,gene,4462230,4465269,.,-,.,Bradi1g06620,3
Bd1,phytozome9_0,gene,4473477,4476323,.,+,.,Bradi1g06630,4
Bd1,phytozome9_0,gene,4497331,4500357,.,-,.,Bradi1g06635,1
Bd1,phytozome9_0,gene,4555620,4562034,.,-,.,Bradi1g06640,0
Bd1,phytozome9_0,gene,4562430,4564383,.,+,.,Bradi1g06650,0
Bd1,phytozome9_0,gene,4569323,4572596,.,+,.,Bradi1g06660,1
Bd1,phytozome9_0,gene,4574101,4577532,.,-,.,Bradi1g06670,2
Bd1,phytozome9_0,gene,4579670,4580391,.,-,.,Bradi1g06680,2
Bd1,phytozome9_0,gene,4584501,4585343,.,-,.,Bradi1g06690,3
Bd1,phytozome9_0,gene,4591955,4594460,.,+,.,Bradi1g06700,3
Bd1,phytozome9_0,gene,4595004,4595714,.,+,.,Bradi1g06710,0
Bd1,phytozome9_0,gene,4598934,4600596,.,+,.,Bradi1g06720,1
Bd1,phytozome9_0,gene,4602764,4604761,.,+,.,Bradi1g06730,2
Bd1,phytozome9_0,gene,4607618,4609382,.,-,.,Bradi1g06740,0
